HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,GroupNum,FirstName,LastName,Deck,Num,Split
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,False,0232,01,nica,bakerrison,G,36,S
Mars,False,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,False,0233,01,teda,wist,F,45,S
Earth,False,TRAPPIST-1e,43.0,False,,888.0,0.0,0.0,0.0,False,0234,01,keitha,josey,F,50,P
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0237,01,weias,aginge,B,11,P
Mars,False,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,False,0239,01,diedow,resty,,,
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0240,01,puffes,crie,F,52,P
Europa,,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,False,0241,01,alas,dischod,E,11,P
0242,False,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,False,0242,01,almone,sté,F,46,S
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,0243,01,lilace,cartyernan,G,37,S
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0244,01,froos,sad,,,
Mars,True,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,True,0244,02,tous,sad,F,47,S
Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,True,0245,01,glueba,repumparte,C,6,P
Europa,False,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,False,0245,02,anchib,repumparte,C,6,P
Mars,False,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,False,0246,01,mele,sesa,D,8,P
Europa,False,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,False,0248,01,genifi,spanxibus,C,10,S
Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,False,0250,01,camily,kramosley,G,38,S
0251,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,0251,01,diphah,amsive,C,11,S
Earth,False,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,False,0252,01,leenny,byerry,F,53,P
Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,False,0253,01,dawne,cardner,G,42,P
Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,True,0254,01,race,stenson,F,54,P
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0255,01,ashir,mingious,A,3,S
Mars,False,55 Cancri e,21.0,False,1664.0,0.0,,0.0,0.0,False,0257,01,errohs,berte,F,49,S
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,0257,02,squars,berte,F,49,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,False,0258,01,feryla,cooperkins,F,50,S
Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,False,0260,01,segino,inderly,E,16,S
Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,False,0261,01,dord,bookerson,F,56,P
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0263,01,maen,merkins,G,43,P
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,0265,01,etair,herpumble,D,8,S
Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,False,0267,01,lilace,sancockett,F,51,S
Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,True,0269,01,lerome,polliamposs,F,52,S
Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,False,0270,01,cathya,fryersonis,F,59,P
Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,0275,01,terf,obnoble,D,9,S
Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,True,0277,01,byront,mcdanield,F,61,P
Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,,False,0278,01,judya,beachez,,,
Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,False,0278,02,marice,beachez,G,45,P
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,True,0281,01,derine,pierry,F,63,P
Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,True,0282,01,valex,baketton,F,54,S
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0283,01,jacky,santin,G,46,P
Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,True,0283,02,roydo,santin,F,64,P
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0285,01,krabik,invebodene,E,16,P
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0285,02,grasath,invebodene,E,16,P
Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,False,0286,01,carita,jimes,F,65,P
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,0287,01,tetra,bootty,,,
Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,False,0287,02,alasym,bootty,B,12,P
Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,False,0288,01,gory,delez,F,55,S
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0289,01,furuson,objeciane,C,12,S
Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,True,0290,01,skaton,excialing,B,7,S
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0290,02,algor,excialing,B,7,S
Europa,,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0290,03,dhenar,excialing,B,7,S
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,0290,04,atino,excialing,B,7,S
Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,True,0291,01,castab,brakeril,D,10,S
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,0294,01,phonons,roforhauge,B,8,S
Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,True,0297,01,ernice,gardonadox,G,47,P
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,0298,01,ashird,sorbitter,A,3,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,0301,01,margia,wriggins,,,
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,False,0302,01,lesley,shephendry,F,67,P
0303,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0303,01,oraryn,kirklander,G,41,S
Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,False,0304,01,betena,ausivetpul,E,18,S
Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,False,0305,01,suhelik,geousker,C,7,P
Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,False,0306,01,dony,estevesters,E,19,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,True,0307,01,natald,hickett,F,59,S
Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,False,0309,01,billya,bowerson,F,60,S
Europa,False,TRAPPIST-1e,67.0,False,,230.0,0.0,4476.0,241.0,False,0310,01,naviton,coudered,,,
Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,True,0313,01,briney,mckinsond,F,68,P
Earth,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,0313,02,jona,mckinsond,G,50,P
Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,True,0313,03,jaimer,mckinsond,F,68,P
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0313,04,hary,mckinsond,G,50,P
Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,False,0314,01,kell,kochroeders,G,51,P
0315,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0315,01,adriet,valezaley,G,42,S
Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,,170.0,0.0,True,0316,01,hallah,sorbitter,B,9,S
Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,0316,02,beneba,sorbitter,B,9,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,,0.0,False,0320,01,breney,bellarkerd,G,44,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,,False,0320,02,garley,bellarkerd,G,44,S
0321,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,False,0321,01,quites,bache,F,61,S
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,0322,01,annya,blange,G,45,S
Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,False,0324,01,carma,hooperez,G,53,P
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,0326,01,charly,edwartizman,G,47,S
Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,True,0327,01,jasony,ocherman,,,
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0330,01,bellah,siveduced,C,14,S
Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,True,0330,02,,,C,14,S
Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,False,0330,03,hekaton,siveduced,C,14,S
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,False,0331,01,lewise,burchard,F,72,P
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0333,01,phios,melie,F,73,P
Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False,0334,01,unfly,mushe,F,62,S
Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,False,0336,01,maura,cookson,F,74,P
Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,0337,01,guanch,perle,F,63,S
Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,True,0337,02,weros,perle,F,63,S
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0337,03,,,F,63,S
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0338,01,ireen,guerson,G,48,S
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0340,01,pentard,poille,B,10,S
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,0341,01,lorian,webstephrey,G,57,P
Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,False,0343,01,meremy,salez,F,76,P
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,0345,01,berios,racke,E,21,S
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0346,01,lynney,chanan,G,59,P
Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,False,0347,01,cousk,kraie,F,64,S
Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,True,0348,01,stray,mane,D,12,P
Mars,,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,True,0348,02,weet,mane,,,
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0350,01,loresa,burchanez,G,60,P
Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False,0352,01,hits,strad,F,78,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0355,01,tricky,warrison,,,
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0356,01,pharmus,gloyanthy,B,15,P
Earth,False,TRAPPIST-1e,41.0,False,,1198.0,0.0,124.0,572.0,False,0357,01,eduard,mcleaney,F,65,S
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,0358,01,ronna,connon,G,50,S
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0358,02,dandy,connon,G,50,S
Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,False,0359,01,celine,popez,F,66,S
Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,False,0360,01,elancy,staffersby,F,67,S
Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,True,0361,01,virgie,headardyer,F,68,S
Earth,False,55 Cancri e,,False,0.0,0.0,0.0,685.0,21.0,False,0365,01,dandra,jacostaney,G,51,S
Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False,0368,01,resers,perte,F,82,P
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,0368,02,batech,perte,F,82,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,True,0369,01,veroy,pottonalden,G,53,S
Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,False,0370,01,tine,coffmaney,F,83,P
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0371,01,chrey,dutte,F,84,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,False,0372,01,,,F,85,P
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,0373,01,billex,mcneiderson,G,62,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,False,0375,01,luzel,vincenton,E,22,P
Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,True,0376,01,francy,spentley,G,54,S
Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,False,0377,01,wezncha,excialing,C,15,S
Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,False,0378,01,bram,pirejus,B,11,S
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0378,02,marfak,pirejus,B,11,S
Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,False,0378,03,naslon,pirejus,B,11,S
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,0378,04,muonons,pirejus,B,11,S
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0378,05,polaton,pirejus,B,11,S
Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,False,0378,06,sollum,pirejus,B,11,S
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0378,07,achib,pirejus,B,11,S
Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,True,0379,01,brita,moodson,G,63,P
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0380,01,zinopus,fuelddid,,,
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0381,01,mesatan,mosteraked,B,16,P
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0381,02,aston,mosteraked,B,16,P
0382,False,,23.0,False,348.0,0.0,0.0,4.0,368.0,False,0382,01,blanie,floydendley,G,64,P
Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,0383,01,phia,wagnerray,G,55,S
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,0383,02,evane,wagnerray,G,55,S
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0384,01,cliney,simpsonks,G,56,S
Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,True,0384,02,ellard,simpsonks,G,56,S
Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,False,0385,01,tanley,klinson,G,65,P
Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,False,0387,01,verek,merce,G,66,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,0388,01,fanna,sullones,G,57,S
Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,False,0389,01,elanda,savaraldez,E,23,P
Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,True,0391,01,dabik,cowsearney,C,9,P
Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,False,0392,01,ward,carreralend,E,24,P
Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False,0395,01,meropus,hervel,B,17,P
Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,0395,02,hadyon,hervel,B,17,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0396,01,brinez,robins,G,59,S
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,0397,01,graw,mepie,F,69,S
Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,False,0398,01,wales,tité,D,13,S
Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,0401,01,luse,pimne,D,14,S
Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,False,0401,02,parney,pimne,D,14,S
0402,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,True,0402,01,teron,sageng,D,15,S
Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,True,0403,01,push,wate,D,13,P
Earth,False,55 Cancri e,17.0,False,177.0,,0.0,310.0,7.0,False,0405,01,denis,flowensley,F,89,P
Earth,False,TRAPPIST-1e,23.0,False,,21.0,0.0,0.0,1699.0,False,0407,01,dandy,mirez,G,69,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,False,0407,02,luzel,mirez,F,90,P
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,0407,03,dennya,mirez,G,69,P
Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,False,0408,01,cus,ble,E,25,P
Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,False,0409,01,mats,iccle,F,71,S
Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,False,0410,01,tyrona,roachoanand,F,72,S
Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,False,0411,01,benny,rushorney,F,91,P
Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True,0412,01,baton,quelfly,C,11,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,False,0413,01,elina,steinardson,F,92,P
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,0415,01,iney,pierry,G,60,S
Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,0417,01,lesatik,poicaptic,B,18,P
Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False,0417,02,mirark,unhearfus,B,18,P
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,0417,03,enifik,unhearfus,B,18,P
Europa,False,TRAPPIST-1e,,False,8.0,3584.0,0.0,13.0,57.0,True,0423,01,syrmark,pumbody,B,19,P
Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,False,0425,01,blesh,fiha,F,96,P
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0425,02,cowns,fiha,F,96,P
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,0425,03,ree,fiha,F,96,P
Europa,False,TRAPPIST-1e,31.0,False,417.0,,7185.0,562.0,792.0,True,0427,01,algor,efulows,E,26,P
Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True,0428,01,chargin,chocaters,C,16,S
Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,True,0429,01,aino,ineysive,A,5,S
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,0429,02,taurak,ineysive,A,5,S
Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,True,0430,01,eliana,jorden,F,75,S
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0431,01,fronch,melto,F,97,P
Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,False,0432,01,caper,knike,F,76,S
Europa,,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0433,01,hekark,mormonized,B,20,P
Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False,0433,02,naosura,mormonized,B,20,P
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,0434,01,row,pread,F,77,S
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0435,01,allie,willynnedy,G,62,S
Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,0436,01,sallyl,hodes,G,63,S
Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,False,0436,02,lilace,hodes,G,63,S
Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,False,0437,01,lynnee,oneiles,F,78,S
Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,False,0437,02,debora,oneiles,F,78,S
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,0438,01,dyonon,diateous,B,13,S
Europa,False,55 Cancri e,34.0,False,,5637.0,45.0,1936.0,56.0,False,0439,01,izarino,unciate,C,13,P
Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,False,0441,01,loree,hahnstonsen,F,79,S
Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,False,0442,01,elica,armstromez,F,98,P
Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,False,0444,01,camonk,curte,D,15,P
0444,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,False,0444,02,colal,curte,F,99,P
Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,False,0445,01,loria,marshopper,F,80,S
0445,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,False,0445,02,rice,marshopper,E,25,S
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0446,01,hadira,singmage,B,21,P
Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,True,0447,01,ferry,mcclayton,F,81,S
Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,False,0448,01,elara,hoppernardy,E,27,P
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0448,02,,,G,71,P
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0449,01,nathy,moongton,G,64,S
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0452,01,swafox,ecart,E,26,S
Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0453,01,aldun,taptiritty,B,14,S
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0453,02,minopus,taptiritty,,,
Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,True,0453,03,wezena,taptiritty,B,14,S
Europa,,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,True,0454,01,tabius,geoconne,B,15,S
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0454,02,etair,fushausive,B,15,S
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0454,03,hallux,geoconne,B,15,S
Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,False,0456,01,lulah,hinetthews,F,83,S
Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,True,0457,01,leonyl,poperez,G,72,P
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0457,02,sallyl,poperez,G,72,P
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,0457,03,joela,poperez,G,72,P
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0458,01,zanin,bedectical,D,16,S
Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,False,0459,01,hardy,nichoan,F,84,S
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0460,01,shawne,jenningley,G,65,S
Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,True,0461,01,shany,yorkland,E,27,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,True,0461,02,warry,yorkland,F,85,S
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0461,03,len,yorkland,G,66,S
Earth,True,,50.0,False,0.0,0.0,0.0,0.0,0.0,False,0462,01,ronia,sosanturney,G,67,S
Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,,35.0,False,0463,01,grats,staf,F,100,P
Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,False,0463,02,flamal,staf,F,100,P
Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,False,0465,01,deandy,chaellerty,E,28,P
Earth,False,TRAPPIST-1e,,False,0.0,654.0,22.0,146.0,4.0,True,0465,02,kyley,chaellerty,E,28,P
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,False,0466,01,aude,beachez,F,101,P
Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,False,0468,01,haryn,wynneyerson,,,
Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0470,01,aptal,binie,F,86,S
